TIME,ECG,ECG_Filtered
27822560,5.00000,0.04283
27849600,5.00000,0.02425
27876640,5.00000,0.00785
27903680,4.71652,-0.08320
27931764,3.71457,-0.18528
27959840,2.51222,0.07272
27986876,0.55718,0.03160
28013916,0.00489,0.65236
28040916,0.00000,0.25140
28067964,0.00000,-0.35336
28096040,0.00000,-0.49947
28124120,0.00000,-0.31911
28152244,0.08309,-0.03796
28180320,0.00978,0.06911
28207356,1.25611,0.55535
28234396,2.31672,0.01596
28261436,2.29228,-0.49869
28289516,1.97458,-0.13131
28317596,1.91593,0.34679
28344648,2.85924,0.59216
28371680,3.90029,0.04910
28398720,3.32356,-0.77169
28426796,0.41056,-0.84605
28454840,0.00000,1.15680
28481884,0.00000,0.76192
28508960,0.00489,-0.10154
28537040,2.57576,0.23499
28564076,4.87292,-0.75834
28592160,5.00000,-1.45217
28620240,4.99511,-0.22455
28648312,5.00000,0.66444
28675356,3.45064,0.35955
28702396,1.29032,0.47292
28729440,0.54252,0.97461
28756476,1.32454,0.59926
28783516,2.55132,-0.45537
28811596,2.86901,-1.26960
28839676,3.34800,-0.68417
28867764,4.48192,0.09712
28894796,4.97556,0.01971
28921836,4.99511,0.11527
28948876,4.95112,0.35724
28975916,4.49169,0.26030
29002956,4.01271,0.24406
29029992,3.70968,0.16956
29057040,1.98436,-0.45803
29085116,2.45846,0.56621
29112160,2.67840,-0.11342
29140236,2.63930,-0.48565
29168316,2.38025,-0.38054
29196404,1.67644,-0.16918
29224476,1.38807,0.31829
29251516,1.79374,0.46872
29278556,2.54643,0.15048
29305596,3.13783,-0.25474
29333680,3.50929,-0.31449
29361752,3.56305,-0.17204
29389840,3.64125,0.12614
29416876,3.04985,0.02833
29443912,0.54741,-0.32101
29471960,0.00000,0.95249
29499008,0.00000,0.54943
29526048,0.00000,-0.24744
29554120,0.00000,-0.55344
29582200,0.00000,-0.44347
29610320,1.70577,0.30235
29637360,1.61290,-0.62182
29665444,0.15640,-0.49205
29693480,0.00000,0.81465
29720516,0.00000,0.66656
29747560,0.00000,0.15852
29774596,0.00000,-0.16367
29802680,0.00000,-0.24789
29830760,0.00000,-0.18935
29858848,0.00000,-0.08748
29886924,0.00000,-0.00272
29915000,0.00000,0.04341
29942048,0.00000,0.05413
29969080,0.00000,0.04293
29996124,0.00000,0.02374
30023164,0.00000,0.00622
30050236,0.00978,-0.00238
30078312,0.61584,0.15826
30105348,1.09482,-0.10284
30133444,0.91398,-0.33464
30161512,0.26393,-0.15161
30189604,0.08798,0.34827
30216636,0.82600,0.50731
30243676,1.36852,-0.08919
30271756,1.55914,-0.38847
30299832,0.96285,-0.41619
30327924,0.21994,0.03961
30354956,0.38612,0.57090
30381996,0.82600,0.27515
30409036,1.38319,-0.10904
30437116,2.04790,-0.25587
30465200,2.59042,-0.27318
30493272,2.51222,-0.27326
30521360,4.11535,0.58815
30548396,4.98534,-0.08459
30576476,4.99022,-0.37681
30604556,5.00000,0.05360
30631592,5.00000,0.26748
30658640,5.00000,0.22785
30685672,5.00000,0.08106
30712712,5.00000,-0.04908
30740804,4.98534,-0.11635
30768876,5.00000,-0.10238
30796964,5.00000,-0.07879
30825044,5.00000,-0.03421
30853132,5.00000,0.00351
30880164,4.99511,0.02304
30907200,5.00000,0.03267
30934236,5.00000,0.02317
30961280,5.00000,0.01370
30988332,5.00000,0.00546
31015364,5.00000,-0.00027
31043444,4.99511,-0.00464
31071524,4.99022,-0.00348
31099600,4.04692,-0.26798
31127688,2.94233,0.03925
31154716,2.43402,0.42024
31181756,2.39980,0.28911
31208796,2.42913,-0.11771
31236876,2.55621,-0.27617
31264960,3.04497,-0.15343
31293036,3.81720,-0.07216
31321120,4.44282,-0.13921
31349196,4.65787,-0.13966
31377280,4.78006,0.10092
31404312,4.76051,0.20569
31431356,4.67253,0.20594
31458400,4.81427,0.20199
31485436,4.96090,0.00701
31512472,4.98045,-0.15604
31540556,4.88759,-0.16213
31568636,4.74096,-0.07267
31596724,4.64321,0.02909
31623760,4.60411,0.05545
31650796,4.26197,-0.07113
31678876,4.08602,0.06231
31705920,3.97849,0.06367
31732960,3.89052,0.00285
31759996,4.93157,0.28138
31787040,3.56305,-0.82652
31815116,3.80254,0.37133
31842156,3.98827,0.24325
31869200,4.00293,-0.03785
31897276,4.01271,-0.07832
31925364,4.05670,-0.03268
31953444,3.98338,-0.04095
31981524,3.91007,0.01704
32008564,3.75367,0.01777
32035604,3.39687,-0.01712
32063688,3.18182,0.09030
32090716,3.06452,0.07336
32117764,2.90811,-0.03225
32145840,2.86901,-0.02867
32173920,2.89345,-0.04115
32202000,2.97165,-0.04168
32230076,3.13294,-0.01720
32258164,3.14272,-0.06558
32286240,3.21114,0.02365
32313284,3.19159,0.02351
32340324,3.16227,0.04658
32367360,3.13294,0.04607
32394408,3.10850,0.02517
32421440,2.99609,-0.02681
32449524,2.97165,0.01427
32476564,2.89345,-0.02381
32504644,2.89834,0.00422
32531680,2.81036,-0.04312
32559764,2.87879,0.02954
32586808,2.66373,-0.08530
32614880,1.93060,-0.14433
32642956,1.03128,0.05545
32669996,0.41544,0.27678
32697040,1.73509,0.67804
32724080,0.53763,-0.92434
32752152,1.17791,0.15302
32779196,1.85239,0.02042
32806236,2.21408,-0.22969
32834316,2.44868,-0.13047
32862404,2.57576,0.04156
32889432,2.72727,0.17729
32916476,2.85435,0.15835
32943520,2.77615,0.02939
32970556,2.55132,-0.01180
32998636,2.25806,0.00581
33025676,2.06256,0.04996
33052728,1.49560,-0.11507
33080800,0.57185,-0.12336
33108876,0.01466,0.16627
33135880,0.00000,0.23213
33162920,0.00000,-0.07990
33191008,0.00000,-0.21848
33219084,0.00000,-0.16998
33247164,0.00000,-0.05243
33275244,0.00000,0.04477
33302312,0.71848,0.29227
33329356,1.69110,0.09126
33356388,2.02835,-0.32908
33384488,1.95992,-0.22878
33412552,0.61584,-0.23698
33440640,0.00489,0.57336
33467644,0.00000,0.60621
33494720,0.03421,0.04942
33521764,1.09482,-0.00973
33549836,0.53275,-0.89443
33577880,0.00000,-0.31241
33605960,0.00000,0.32106
33633000,0.00000,0.26076
33660044,0.00000,0.09410
33687112,0.28837,0.07009
33714152,3.87586,0.86313
33741192,4.98534,-1.11590
33769272,5.00000,-0.98595
33797356,5.00000,0.11857
33824396,5.00000,0.65252
33851444,5.00000,0.59081
33878476,5.00000,0.27359
33905516,5.00000,-0.02730
33933592,5.00000,-0.19443
33961676,5.00000,-0.22525
33989764,4.97556,-0.17704
34017844,3.33822,-0.54070
34045924,0.22972,-0.27483
34073960,0.00000,1.39626
34101000,0.00000,0.51372
34128040,0.00000,-0.38939
34156120,0.00000,-0.63342
34184208,0.00000,-0.43472
34212324,0.39589,-0.00681
34240396,3.40176,0.81948
34267432,4.96579,-0.53547
34295512,5.00000,-0.83446
34323604,5.00000,0.13805
34350640,4.87781,0.61078
34377676,5.00000,0.65617
34404716,5.00000,0.22585
34431752,5.00000,-0.08085
34459836,5.00000,-0.22718
34487916,5.00000,-0.23849
34516004,5.00000,-0.17148
34544088,1.34409,-1.11829
34572160,0.01955,0.98893
34599160,0.00000,1.11672
34626200,0.00000,0.00736
34653244,0.00000,-0.59052
34681320,0.00000,-0.57869
34709404,0.00000,-0.28516
34737484,0.00000,0.01100
34764520,0.00000,0.18244
34791564,0.00000,0.21964
34818600,0.00000,0.16943
34845640,0.00000,0.08755
34872684,0.00000,0.01425
34899724,0.00000,-0.03176
34927800,0.00000,-0.04892
34955876,0.00000,-0.04518
34983964,0.00000,-0.03102
35012040,0.00000,-0.01512
35040124,0.00000,-0.00266
35068232,1.16813,0.33569
35095276,4.94624,0.63976
35122332,4.99511,-1.58512
35150392,5.00000,-0.53584
35178480,5.00000,0.43984
35205520,5.00000,0.69620
35232556,5.00000,0.47873
35259596,5.00000,0.13703
35286636,5.00000,-0.11807
35314724,4.99511,-0.22632
35342796,5.00000,-0.20830
35370884,4.99511,-0.13892
35398964,5.00000,-0.04972
35427044,5.00000,0.01036
35454088,5.00000,0.04353
35481120,5.00000,0.05052
35508160,5.00000,0.04069
35535200,5.00000,0.02431
35562240,5.00000,0.00900
35589284,5.00000,-0.00149
35617364,4.99511,-0.00795
35645448,5.00000,-0.00414
35673520,5.00000,-0.00675
35701604,5.00000,-0.00441
35729684,5.00000,-0.00140
35757764,5.00000,0.00055
35784812,5.00000,0.00137
35811844,5.00000,0.00136
35838872,5.00000,0.00091
35865936,5.00000,0.00043
35892972,5.00000,0.00004
35920016,5.00000,-0.00016
35948088,5.00000,-0.00022
35976168,5.00000,-0.00019
36004260,4.98045,-0.00566
36032328,4.60899,-0.09800
36060404,4.17889,0.02059
36087440,3.60215,0.05624
36114484,2.60997,-0.02549
36142556,1.46139,0.05085
36169592,0.80645,0.25656
36196636,0.71848,0.18484
36223672,0.76735,-0.15334
36251764,0.47410,-0.41518
36279840,0.02933,-0.24969
36307880,0.00000,0.15130
36334920,0.00000,0.14214
36361964,0.00000,0.06294
36389008,0.00000,0.01944
36416076,0.13685,0.04680
36443116,2.29228,0.56793
36470148,4.18866,-0.28495
36498240,4.48680,-0.95906
36526320,3.50440,-0.51919
36554396,2.96188,0.63554
36581448,1.93548,0.61519
36608476,0.20528,0.24588
36635480,0.00000,0.63085
36662560,0.21505,0.02239
36689600,1.86706,-0.15298
36717684,3.85630,-0.65195
36745756,4.98045,-0.99166
36773836,4.99511,-0.62275
36801916,4.47214,0.22141
36828956,3.02542,0.55487
36856004,1.58358,0.84235
36883032,0.89932,0.81227
36910072,1.03128,0.30274
36937120,0.82600,-0.58326
36965196,0.35191,-0.76101
36993240,0.00000,-0.36871
37021320,0.00000,0.03722
37048368,0.00000,0.07888
37075400,0.00000,0.07740
37102476,0.23460,0.14779
37129520,1.41740,0.32635
37156556,4.09091,0.33959
37183600,5.00000,-0.88071
37211684,4.99511,-0.63999
37239764,4.99511,0.24415
37266800,3.97849,0.30095
37293836,3.84653,0.80363
37320880,4.16911,0.46672
37347916,4.79961,-0.07985
37375992,4.99022,-0.59758
37404076,4.99511,-0.48540
37432160,4.74585,-0.20423
37460244,4.08113,0.00182
37487284,3.47996,0.28410
37514328,2.88856,0.28018
37541356,2.60997,0.22277
37568396,2.79081,0.09200
37595436,3.31378,-0.11337
37623516,3.60704,-0.37182
37651604,3.43597,-0.36523
37679676,2.30205,-0.25832
37707756,0.35679,0.08059
37734760,0.00000,0.99412
37761800,0.00000,0.46298
37788840,0.00000,-0.23437
37816920,0.00000,-0.47421
37845008,0.00000,-0.36583
37873120,0.92375,0.12071
37900164,1.76931,-0.06247
37928240,1.84262,-0.30975
37956316,1.96970,0.08112
37983360,1.20723,0.02282
38010400,0.20528,0.26153
38037436,0.50342,0.73606
38064480,4.56989,1.16685
38091512,5.00000,-1.70921
38119600,5.00000,-1.13254
38147672,3.44086,-0.40602
38175764,0.42033,0.31582
38202760,0.00000,1.83106
38229800,0.00000,0.82494
38256880,0.39101,-0.25114
38284960,1.89150,-0.51773
38313044,0.49365,-1.67172
38341080,0.00000,-0.11860
38369160,0.00000,0.60257
38396200,0.00000,0.44133
38423240,0.00000,0.16854
38450288,0.00000,-0.00329
38478360,0.00000,-0.06594
38506476,0.43011,0.05819
38533512,4.15933,0.85797
38560548,5.00000,-1.24225
38588636,4.99022,-0.88343
38616720,4.99511,0.21329
38643768,4.99511,0.67196
38670796,5.00000,0.56607
38697836,5.00000,0.23537
38724872,5.00000,-0.05443
38752952,5.00000,-0.20479
38781044,5.00000,-0.22291
38809116,5.00000,-0.16168
38837204,4.91202,-0.10164
38865280,3.01564,-0.50988
38893364,0.22483,-0.02869
38921400,0.00000,1.33226
38948440,0.00000,0.42688
38975476,0.00000,-0.42915
39003560,0.00000,-0.63508
39031680,0.00978,-0.41822
39059760,0.66960,0.07768
39086800,1.20235,0.02465
39113844,1.20235,-0.09234
39141908,1.22678,0.16468
39168952,1.50049,0.32780
39195996,1.51515,0.09400
39223040,1.75953,0.09285
39250084,2.03812,-0.02577
39278156,2.28739,-0.11589
39306232,2.39492,-0.14764
39334316,2.60997,-0.01714
39362396,2.81525,0.00894
39389432,3.10362,0.03782
39416480,3.38221,0.00273
39443520,3.58749,-0.03090
39471596,3.60215,-0.05341
39499680,3.23069,-0.07115
39527760,2.71261,0.06294
39554796,2.24340,0.16997
39581844,1.82307,0.12202
39608880,1.56892,0.04693
39635920,1.48583,-0.04586
39664000,1.47116,-0.13368
39692080,1.48583,-0.14130
39720160,1.43695,-0.10530
39748232,1.82307,0.11931
39775280,2.42424,0.08459
39802316,2.94233,-0.07302
39830400,3.48974,-0.05464
39858476,3.92473,-0.03446
39886556,4.92180,0.20993
39913600,3.88074,-0.54582
39941676,4.45259,0.56762
39968716,4.64809,0.18612
39995756,4.74096,-0.05939
40023832,4.59433,-0.17006
40051916,4.32063,-0.09714
40079996,4.06647,0.02645
40107044,3.80254,0.04770
40134084,3.47019,0.00399
40161120,3.12317,-0.00607
40189200,2.85435,0.01496
40216240,2.86413,0.06117
40243284,2.68817,-0.11019
40271356,2.36559,-0.11885
40299436,1.93060,-0.02892
40327516,1.02151,-0.05540
40355600,0.15152,0.15166
40382640,0.01955,0.38304
40409676,0.00978,0.05061
40436680,0.00000,-0.21453
40464760,0.00000,-0.23590
40492840,0.00000,-0.12990
40520924,0.00000,-0.00746
40549000,0.00000,0.07009
40576044,0.00000,0.09177
40603080,0.00000,0.07410
40630152,0.41544,0.15807
40657192,1.35875,0.11992
40684236,1.94526,-0.26705
40712324,2.17498,-0.29766
40740404,2.37537,-0.01377
40768480,2.53666,0.14876
40795520,3.06452,0.27621
40822556,3.12805,-0.06235
40850632,2.26784,-0.29537
40878716,1.73021,0.18525
40905764,0.31281,-0.03611
40933804,0.00000,0.46867
40960840,0.00000,0.15468
40987880,0.00000,-0.26308
41016000,0.18084,-0.30658
41044084,1.92571,0.19804
41071116,3.09873,-0.39845
41099196,3.20626,-0.59504
41127280,2.99609,-0.00411
41155360,2.41935,0.38016
41182404,1.32454,0.39822
41209436,0.17107,0.40170
41236440,0.00000,0.49852
41263480,0.00000,-0.06847
41291560,0.00000,-0.46071
41319640,0.00000,-0.46404
41347720,0.00000,-0.25732
41375808,0.00000,-0.03159
41403880,0.00000,0.11311
41430920,0.00000,0.15966
41457956,0.00000,0.13589
41485000,0.00000,0.08097
41512080,1.47116,0.44306
41539112,3.34800,-0.03221
41567196,4.34995,-0.68696
41595276,4.55034,-0.54614
41623360,4.34018,0.03493
41650404,3.96383,0.44373
41677436,3.68524,0.52585
41704484,3.64614,0.33270
41731516,3.33822,-0.11859
41759596,3.69013,-0.03516
41787676,2.18475,-0.78143
41815756,1.65200,0.15459
41842800,2.33627,0.55183
41869836,3.34311,0.04655
41896876,3.88074,-0.50505
41924956,3.70479,-0.52295
41953040,3.46041,0.02379
41980088,3.49951,0.42734
42007116,3.68035,0.36113
42034156,3.42620,-0.02198
42062236,2.84457,-0.12421
42090316,2.77615,0.16125
42117360,2.46334,-0.05680
42145440,2.13099,-0.09292
42173524,1.71554,-0.08676
42201600,0.30303,-0.30513
42229640,0.00000,0.41938
42256680,0.00000,0.25574
42283720,0.00000,-0.11599
42311808,0.00000,-0.24135
42339920,0.01955,-0.16602
42368008,1.80841,0.45651
42395036,3.77810,-0.06145
42423112,4.53568,-0.71682
42451196,4.29619,-0.45122
42479284,3.52884,0.21409
42506332,2.79570,0.68561
42533360,1.98925,0.55006
42560396,1.64223,0.34203
42587440,1.87195,0.02262
42614480,2.27761,-0.38047
42642564,2.58065,-0.54763
42670640,2.57576,-0.43478
42698720,1.80352,-0.26317
42726796,2.72239,0.74444
42753836,1.88661,-0.21517
42781920,3.06452,0.62027
42808956,4.42326,0.10845
42836000,4.98045,-0.55230
42864076,4.99511,-0.43360
42892156,5.00000,0.08341
42919196,4.99511,0.31119
42946236,4.99022,0.26791
42973280,4.84360,0.07243
43000312,4.38905,-0.10237
43028396,3.83675,-0.06541
43056476,3.60704,0.09345
43083520,3.49462,0.00876
43110564,3.18182,-0.17034
43138636,2.64418,-0.17376
43166712,2.25318,0.04076
43193760,1.96481,0.10454
43220796,1.83284,0.08561
43247836,2.08700,0.08868
43274880,2.35093,-0.09134
43302964,2.60020,-0.14260
43331040,2.71750,-0.11313
43359120,2.77615,0.00556
43386160,2.80547,0.09254
43413196,2.81036,0.10610
43440244,2.91300,0.10497
43467280,2.79570,-0.04449
43495360,2.37048,-0.10785
43523444,1.88661,0.01182
43550480,2.14076,0.28974
43577532,2.45846,0.00710
43604560,2.59531,-0.24306
43632648,2.54643,-0.22635
43660716,2.11144,-0.13485
43688796,2.76149,0.43783
43715836,1.12414,-0.53787
43743916,1.50538,0.65130
43770964,1.75953,0.19731
43797996,1.87195,-0.20392
43826076,1.74487,-0.30166
43854156,1.63245,-0.10007
43882236,1.65200,0.08266
43909284,1.66178,0.07671
43936320,1.67155,0.04179
43963360,1.50538,-0.03591
43991444,1.43695,0.04284
44018484,1.41251,0.04155
44045516,1.50049,0.02823
44072560,1.53959,-0.05213
44100648,1.49560,-0.07540
44128720,1.37830,-0.03700
44156800,1.18280,0.00782
44183840,1.18280,0.11207
44210876,1.22678,0.04806
44237928,1.38807,0.00246
44264964,1.73021,-0.01343
44293040,2.20919,-0.04519
44321120,2.53177,-0.13440
44349200,2.65396,-0.10364
44377280,2.65885,0.02184
44404316,2.67351,0.13362
44431356,2.54643,0.08526
44458396,2.38514,0.06143
44485436,2.34604,0.06514
44512480,2.31672,-0.02036
44540560,2.14076,-0.11567
44568648,1.94037,-0.06836
44596728,1.74976,-0.00368
44624800,2.35582,0.24552
44651848,1.47605,-0.47592
44679912,1.06549,0.07708
44706960,1.27077,0.36442
44733996,1.35875,0.03164
44761036,1.30499,-0.16132
44789116,1.44184,-0.05418
44817200,1.55425,-0.04639
44845280,1.73998,0.00495
44872320,1.79863,-0.02752
44900408,1.65689,-0.03194
44928480,1.38807,0.03321
44955520,1.37341,0.17684
44982560,1.44184,0.08742
45009600,1.63245,-0.01084
45037684,1.66178,-0.15110
45065760,1.66667,-0.09829
45093844,1.74487,0.00963
45120884,1.78886,0.01994
45147920,1.87195,0.03942
45174964,1.84751,-0.00890
45203040,1.87683,0.03030
45230088,1.92082,0.02372
45257120,1.94526,-0.00540
45285200,1.99902,-0.00310
45313280,2.14565,0.01394
45340316,2.41447,0.01262
45367364,2.48778,-0.09812
45395436,2.69795,0.00780
45422476,2.82991,-0.00697
45450564,2.69306,-0.05977
45478636,2.54643,0.04861
45505684,2.54643,0.13140
45532724,2.38514,0.00050
45559760,3.86119,0.45007
45586800,2.38025,-1.00337
45614880,2.77615,0.37177
45641928,2.34604,0.02681
45668964,0.51320,-0.33044
45697048,0.00489,0.59083
45724040,0.00000,0.42218
45751080,0.00000,-0.13517
45779160,0.00000,-0.36637
45807240,0.00000,-0.29906
45835328,0.00000,-0.11906
45863404,0.00000,0.03695
45890440,0.00000,0.11583
45917476,0.00000,0.12271
45944520,0.00000,0.08729
45971568,0.00000,0.04005
45998608,0.00000,0.00112
46025640,0.00000,-0.02136
46053756,0.03421,-0.01839
46081832,4.02737,1.09487
46108880,4.99022,-1.24628
46136952,5.00000,-1.00520
46165048,5.00000,0.13561
46192084,4.99511,0.66771
46219116,5.00000,0.60141
46246160,4.99511,0.27129
46273196,5.00000,-0.02824
46301276,5.00000,-0.19889
46329356,5.00000,-0.22791
46357436,5.00000,-0.17039
46385520,5.00000,-0.08454
46413604,5.00000,-0.01031
46441684,4.99511,0.03342
46468724,4.46237,-0.09869
46496808,2.60997,-0.27898
46524876,1.77419,0.57389
46551916,1.98436,0.64608
46578956,2.16520,-0.10527
46607036,2.86901,-0.30339
46635120,4.01760,-0.31352
46663196,4.70674,-0.46988
46691276,4.57478,-0.35995
46719360,3.90029,0.08522
46746396,3.41153,0.57810
46773440,3.15249,0.56037
46800480,2.97654,0.20283
46827512,2.51711,-0.20590
46855600,2.17498,-0.19497
46883676,2.02346,-0.11073
46911756,2.34604,0.00988
46938800,3.35288,0.05880
46965844,3.95894,-0.32457
46993916,3.91496,-0.37882
47022000,3.89052,0.08311
47049036,3.59238,0.22958
47076076,3.47996,0.35533
47103120,4.20821,0.42627
47130156,4.97556,-0.06484
47158232,5.00000,-0.53233
47186312,4.92180,-0.25039
47214396,2.83969,-0.50203
47242476,1.50049,0.57162
47269516,3.26002,1.45617
47296564,3.58260,-0.46491
47324636,4.90714,-0.45566
47352716,4.99511,-0.87485
47380804,4.99022,-0.24017
47408880,4.93157,0.26817
47435924,4.99511,0.45933
47462952,5.00000,0.28910
47489996,4.99511,0.09599
47517032,4.26686,-0.24415
47545116,1.94526,-0.48718
47573204,0.24927,0.40056
47600236,0.04399,0.82207
47627280,0.71359,0.22612
47654316,2.38514,-0.29847
47682392,4.31085,-0.73101
47710476,4.97556,-1.03449
47738556,4.98534,-0.33370
47766640,4.74096,0.45621
47793676,4.47214,0.77822
47820716,3.90518,0.52091
47847756,3.37243,0.27228
47874796,3.18182,0.08746
47901840,3.60215,-0.05616
47929916,4.45748,-0.27414
47957996,4.97556,-0.56285
47986076,4.97067,-0.47010
48014156,4.55034,-0.08839
48042240,3.68524,0.20924
48069276,3.94428,0.76873
48096324,2.63441,-0.17963
48124400,2.03812,0.19902
48151436,2.04301,0.23087
48178476,1.80352,-0.22709
48206556,1.83284,-0.21469
48234644,1.80352,-0.22005
48262720,1.69110,-0.12742
48290796,0.76246,-0.20618
48318876,0.01466,0.23479
48345876,0.00000,0.51312
48372920,0.00000,0.11731
48399960,0.00000,-0.16129
48428048,0.00000,-0.21189
48456120,0.00000,-0.13359
48484200,0.00000,-0.03106
48512288,0.00000,0.03943
48539320,0.00000,0.06523
48566364,0.00000,0.05759
48593432,0.21505,0.09538
48620472,4.10557,1.03253
48647512,4.98534,-1.25133
48675600,4.99511,-0.95190
48703684,5.00000,0.15539
48730716,5.00000,0.65212
48757756,5.00000,0.57069
48784796,5.00000,0.25218
48811832,5.00000,-0.04047
48839912,5.00000,-0.19783
48867996,4.78006,-0.28419
48896088,1.84751,-0.91263
48924160,0.05376,0.54739
48951160,0.00000,1.10579
48978208,0.00000,0.09889
49005240,0.00000,-0.53234
49033324,0.00000,-0.56478
49061400,0.00000,-0.29465
49089488,0.00000,-0.00293
49117560,0.00000,0.17349
49144596,0.00000,0.21743
49171640,0.00000,0.17189
49198680,0.00000,0.09177
49225724,0.00000,0.01804
49252800,0.19062,0.02461
49279832,2.94721,0.66176
49306876,4.94135,-0.54508
49334956,5.00000,-1.19302
49363044,4.99511,-0.13205
49391116,5.00000,0.56642
49418156,5.00000,0.62154
49445196,4.61388,0.23714
49472232,3.04008,-0.26561
49500320,2.11144,0.22784
49527356,2.39492,0.43361
49554396,2.55621,-0.26471
49582476,2.70772,-0.51070
49610552,3.02053,-0.33047
49638636,3.07429,-0.20871
49666716,2.60997,-0.08044
49694804,2.69306,0.41541
49721836,3.23558,0.42570
49748880,3.45064,-0.04135
49776964,4.63343,0.15467
49803992,3.79765,-0.73759
49832080,4.96579,0.48559
49859112,5.00000,-0.16166
49887196,4.99511,-0.06336
49915272,4.08113,-0.17435
49943356,2.36559,-0.03421
49971432,1.14370,0.50114
49998480,0.65494,0.52338
50025520,0.74291,0.09987
50052556,1.43206,-0.25818
50080636,2.61486,-0.42429
50108716,3.66569,-0.53314
50136796,3.80254,-0.51700
50164884,3.46041,0.01117
50191920,2.93744,0.47515
50218956,2.59042,0.63407
50245996,2.56109,0.44238
50273036,2.63441,0.02725
50300084,2.83480,-0.22587
