ECG,ECG_Filtered
231.183,-0.01660
207.722,-0.04272
179.863,0.05820
170.577,0.15697
158.847,0.04695
169.599,0.03048
176.442,-0.09202
178.886,-0.11625
181.329,-0.05311
185.728,0.01266
186.217,0.02444
185.728,0.03609
183.773,0.03113
179.863,0.01687
157.380,-0.04300
144.184,0.04314
154.936,0.09777
173.021,-0.00324
231.672,0.02599
269.795,-0.18201
255.132,-0.27166
247.312,0.05640
202.835,0.08362
288.856,0.56025
153.959,-0.58789
124.633,0.22349
141.740,0.31318
155.914,-0.05117
156.403,-0.25689
176.931,-0.11914
188.661,-0.08802
193.548,-0.01765
179.863,0.01551
156.403,0.08264
146.628,0.16545
152.981,0.12283
148.094,-0.05981
162.757,-0.03229
179.374,-0.07273
182.307,-0.11482
178.886,-0.04494
178.397,0.05194
166.178,0.03488
153.959,0.05573
151.026,0.07031
151.026,0.01333
161.779,-0.00900
174.976,-0.05322
202.346,-0.02286
217.986,-0.08214
229.228,-0.03836
232.160,0.00703
219.941,0.02164
205.767,0.07610
177.419,0.03688
297.165,0.46720
142.717,-0.88903
136.852,0.28581
145.650,0.29362
160.313,0.03310
167.155,-0.15774
175.464,-0.13396
190.616,-0.03663
199.902,-0.01073
188.661,-0.02315
166.667,0.04146
159.824,0.14917
165.689,0.11009
167.155,-0.03277
169.599,-0.07490
181.329,-0.03857
163.734,-0.12487
153.959,0.02228
150.049,0.08122
134.409,0.01103
151.026,0.10616
185.728,0.03512
198.436,-0.15801
227.761,-0.04522
232.649,-0.08556
221.408,-0.01801
229.228,0.15333
206.256,0.00978
186.706,0.05246
183.284,0.08707
166.178,-0.05081
286.413,0.33154
163.734,-0.85072
193.548,0.29196
192.082,0.13431
164.223,-0.03362
173.021,0.12581
179.863,0.01188
195.015,-0.03402
206.256,-0.07977
199.413,-0.10058
185.239,-0.01003
192.082,0.13432
188.661,0.03304
181.329,-0.01152
178.886,0.00601
158.847,-0.05835
160.313,0.05968
152.981,-0.01610
154.936,0.00297
152.493,-0.03340
148.583,-0.02533
147.605,0.00802
147.116,0.01278
142.717,-0.00310
146.628,0.03124
147.605,-0.00396
